"","date","AAPL","MSFT","NVDA","C","GS","JPM","DIS","NFLX","AMZN"
"423",2016-04-28,23.7075004577637,49.9000015258789,9.05000019073486,46.7299995422363,164.289993286133,63.5999984741211,104.029998779297,90.2799987792969,30.1000003814697
"424",2016-04-29,23.4349994659424,49.8699989318848,8.88249969482422,46.2799987792969,164.110000610352,63.2000007629395,103.26000213623,90.0299987792969,32.9794998168945
"425",2016-05-02,23.4099998474121,50.6100006103516,9,46.6800003051758,166.179992675781,63.7900009155273,104.360000610352,93.1100006103516,34.1925010681152
"426",2016-05-03,23.7950000762939,49.7799987792969,8.89249992370605,45.5699996948242,163.139999389648,62.560001373291,103.779998779297,91.5400009155273,33.5660018920898
"427",2016-05-04,23.5475006103516,49.8699989318848,8.6899995803833,44.6599998474121,160.070007324219,61.5699996948242,103.669998168945,90.7900009155273,33.5449981689453
"428",2016-05-05,23.3099994659424,49.939998626709,8.74250030517578,44.2299995422363,159.529998779297,61.2400016784668,104.930000305176,89.370002746582,32.9544982910156
"429",2016-05-06,23.1800003051758,50.3899993896484,8.83250045776367,44.4099998474121,158.850006103516,61.5999984741211,105.540000915527,90.8399963378906,33.6974983215332
"430",2016-05-09,23.1975002288818,50.0699996948242,8.81999969482422,43.8899993896484,157.509994506836,61.2099990844727,105.339996337891,90.5400009155273,33.9874992370605
"431",2016-05-10,23.3549995422363,51.0200004577637,8.98999977111816,44.8400001525879,161.419998168945,62.0400009155273,106.599998474121,92.8899993896484,35.1534996032715
"432",2016-05-11,23.1275005340576,51.0499992370605,9.01500034332275,44.4700012207031,159.419998168945,61.810001373291,102.290000915527,90.0199966430664,35.6614990234375
"433",2016-05-12,22.5849990844727,51.5099983215332,8.89249992370605,44,158.070007324219,61.7700004577637,101.709999084473,87.7399978637695,35.8964996337891
"434",2016-05-13,22.6299991607666,51.0800018310547,10.2449998855591,43.1100006103516,155.339996337891,61.2000007629395,100.519996643066,87.879997253418,35.4959983825684
"435",2016-05-16,23.4699993133545,51.8300018310547,10.5474996566772,43.1500015258789,155.380004882812,61.6599998474121,100.360000610352,89.120002746582,35.5330009460449
"436",2016-05-17,23.3724994659424,50.5099983215332,10.5699996948242,43.7000007629395,154.649993896484,61.6599998474121,99.9400024414062,88.629997253418,34.763500213623
"437",2016-05-18,23.6399993896484,50.810001373291,10.8400001525879,45.8699989318848,159.940002441406,64.0400009155273,99,90.5,34.872501373291
"438",2016-05-19,23.5499992370605,50.3199996948242,10.8874998092651,45.060001373291,154.699996948242,63.3899993896484,98.4100036621094,89.5500030517578,34.9259986877441
"439",2016-05-20,23.8050003051758,50.6199989318848,11.0825004577637,44.9000015258789,154.509994506836,63.5099983215332,99.7799987792969,92.4899978637695,35.1399993896484
"440",2016-05-23,24.1075000762939,50.0299987792969,11.1000003814697,45.1100006103516,155.449996948242,63.4599990844727,99.1800003051758,94.8899993896484,34.8375015258789
"441",2016-05-24,24.4750003814697,51.5900001525879,11.3400001525879,45.8600006103516,157.589996337891,64.5400009155273,99.5100021362305,97.8899993896484,35.2099990844727
"442",2016-05-25,24.9050006866455,52.1199989318848,11.2924995422363,46.939998626709,161.25,65.5199966430664,99.8600006103516,100.199996948242,35.4174995422363
"443",2016-05-26,25.1025009155273,51.8899993896484,11.4125003814697,46.1100006103516,159.220001220703,65.0299987792969,99.8099975585938,102.809997558594,35.7454986572266
"444",2016-05-27,25.0874996185303,52.3199996948242,11.4750003814697,46.5800018310547,159.529998779297,65.4300003051758,100.290000915527,103.300003051758,35.6119995117188
"445",2016-05-31,24.9650001525879,53,11.6800003051758,46.5699996948242,159.479995727539,65.2699966430664,99.2200012207031,102.569999694824,36.1394996643066
"446",2016-06-01,24.6149997711182,52.8499984741211,11.7025003433228,46.939998626709,159.970001220703,65.6900024414062,98.5199966430664,101.51000213623,35.9720001220703
"447",2016-06-02,24.4300003051758,52.4799995422363,11.7849998474121,46.9700012207031,159.279998779297,65.8099975585938,98.7200012207031,101.25,36.4119987487793
"448",2016-06-03,24.4799995422363,51.7900009155273,11.6199998855591,45.3899993896484,155.669998168945,64.6399993896484,98.75,99.5899963378906,36.2770004272461
"449",2016-06-06,24.6574993133545,52.1300010681152,11.5600004196167,45.7400016784668,157.059997558594,65.2799987792969,98.7799987792969,100.73999786377,36.336498260498
"450",2016-06-07,24.7574996948242,52.0999984741211,11.5825004577637,45.5400009155273,155.169998168945,65.0599975585938,98.3499984741211,99.8899993896484,36.1870002746582
"451",2016-06-08,24.7350006103516,52.0400009155273,11.5450000762939,45.560001373291,154.639999389648,65.25,98.0400009155273,97.8600006103516,36.3320007324219
"452",2016-06-09,24.9125003814697,51.6199989318848,11.8450002670288,45.0099983215332,153.169998168945,64.75,97.8399963378906,97.0899963378906,36.3824996948242
"453",2016-06-10,24.7075004577637,51.4799995422363,11.5500001907349,43.9000015258789,149.889999389648,63.8400001525879,97.3399963378906,93.75,35.8955001831055
"454",2016-06-13,24.3349990844727,50.1399993896484,11.6975002288818,43.1599998474121,148.630004882812,63.2700004577637,97.5699996948242,93.8499984741211,35.7620010375977
"455",2016-06-14,24.3649997711182,49.8300018310547,11.7200002670288,41.9599990844727,146.190002441406,62.0800018310547,98.4000015258789,94.120002746582,35.9650001525879
"456",2016-06-15,24.2849998474121,49.689998626709,11.8400001525879,42.0099983215332,146.160003662109,61.9700012207031,98.2699966430664,94.2900009155273,35.7130012512207
"457",2016-06-16,24.3875007629395,50.3899993896484,11.8874998092651,42.1199989318848,146.630004882812,62.2200012207031,98.379997253418,95.4400024414062,35.8754997253418
"458",2016-06-17,23.8325004577637,50.1300010681152,11.6800003051758,42.4799995422363,145.639999389648,62.2799987792969,99,94.4499969482422,35.3194999694824
"459",2016-06-20,23.7749996185303,50.0699996948242,11.8900003433228,42.7999992370605,147.75,62.3699989318848,99.5699996948242,93.8000030517578,35.7005004882812
"460",2016-06-21,23.9775009155273,51.189998626709,11.8175001144409,42.9199981689453,148.350006103516,62.9500007629395,98.8199996948242,90.9899978637695,35.7910003662109
"461",2016-06-22,23.8875007629395,50.9900016784668,11.8074998855591,42.6800003051758,148.139999389648,62.7099990844727,98.7900009155273,90.0100021362305,35.5299987792969
"462",2016-06-23,24.0249996185303,51.9099998474121,12.1225004196167,44.4599990844727,152.660003662109,64.0500030517578,99.0199966430664,91.6600036621094,36.1040000915527
